variables,units,values,description
rotorse.rs.strains.strainL_spar,,"[ 2.16436195e-04  1.22670277e-04  3.39169856e-04  1.34620177e-03
  1.91544498e-03  2.60266825e-03  3.15160175e-03  2.99960628e-03
  2.74167910e-03  2.68144509e-03  2.75725453e-03  2.88578603e-03
  2.97395689e-03  2.91827752e-03  2.77269913e-03  2.60614260e-03
  2.44787668e-03  2.37820755e-03  2.40207041e-03  2.39023883e-03
  2.25151431e-03  1.98263896e-03  1.74584624e-03  1.46898907e-03
  1.20923716e-03  8.84955470e-04  6.32363158e-04  4.57461414e-04
  1.43430257e-04 -1.15500359e-06]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.strains.strainU_te,,"[ 2.16436195e-04  1.22670277e-04  3.39169856e-04  4.33930089e-04
  7.48742300e-04  7.92969479e-04  7.52034524e-04  1.90918689e-04
 -3.10844830e-04 -5.68582159e-04 -6.38038121e-04 -7.04088059e-04
 -8.10753484e-04 -8.59520500e-04 -8.69068671e-04 -8.46442167e-04
 -8.43306990e-04 -8.09359693e-04 -7.30764030e-04 -6.51316222e-04
 -5.81289985e-04 -4.37214719e-04 -2.86031149e-04 -1.50649668e-04
 -2.04958398e-04 -9.88964619e-05 -3.58259257e-05  5.66320530e-07
  1.43430257e-04 -1.15500359e-06]","strain in trailing-edge panels on upper surface at location xu,yu_te with loads P_te"
rotorse.rs.strains.strainL_te,,"[ 2.16436195e-04  1.22670277e-04  3.39169856e-04  4.33930089e-04
  7.48742300e-04  7.92969479e-04  7.52034524e-04  1.90918689e-04
 -3.10844830e-04 -5.68582159e-04 -6.38038121e-04 -7.04088059e-04
 -8.10753484e-04 -8.59520500e-04 -8.69068671e-04 -8.46442167e-04
 -8.43306990e-04 -8.09359693e-04 -7.30764030e-04 -6.51316222e-04
 -5.81289985e-04 -4.37214719e-04 -2.86031149e-04 -1.50649668e-04
 -2.04958398e-04 -9.88964619e-05 -3.58259257e-05  5.66320530e-07
  1.43430257e-04 -1.15500359e-06]","strain in trailing-edge panels on lower surface at location xl,yl_te with loads P_te"
rotorse.rs.strains.axial_root_sparU_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper spar cap at blade root
rotorse.rs.strains.axial_root_sparL_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower spar cap at blade root
rotorse.rs.strains.axial_maxc_teU_load2stress,m**2,[ 0.          0.         -0.07417852  0.08184252 -0.03197837  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper trailing edge at blade max chord
rotorse.rs.strains.axial_maxc_teL_load2stress,m**2,[ 0.          0.         -0.07417852  0.08184252 -0.03197837  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower trailing edge at blade max chord
rotorse.rs.tip_pos.tip_deflection,m,[6.14231485],deflection at tip in yaw x-direction
rotorse.rs.aero_hub_loads.P,W,[7967908.93641149],Rotor aerodynamic power
rotorse.rs.aero_hub_loads.Mb,N/m,[6065158.58143749],Aerodynamic blade root flapwise moment
rotorse.rs.aero_hub_loads.Fhub,N,[522317.55527779   5636.2314527    6976.50125226],Aerodynamic forces at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.Mhub,N*m,[5434851.82849095  452788.33087872  539007.84532308],Aerodynamic moments at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CP,,[0.14013988],Rotor aerodynamic power coefficient
rotorse.rs.aero_hub_loads.CMb,,[0.04331565],Aerodynamic blade root flapwise moment coefficient
rotorse.rs.aero_hub_loads.CFhub,,[0.19984415 0.00215648 0.00266928],Aerodynamic force coefficients at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CMhub,,[0.03881418 0.00323369 0.00384944],Aerodynamic moment coefficients at hub center in the hub c.s.
rotorse.rs.constr.constr_max_strainU_spar,,"[6.18389129e-02 3.50486506e-02 9.69056731e-02 4.72148814e-01
 6.36638204e-01 8.49496327e-01 1.00981266e+00 9.50391231e-01
 8.64459438e-01 8.41088603e-01 8.51326504e-01 8.82241397e-01
 9.01168863e-01 8.80557816e-01 8.40137555e-01 7.87657799e-01
 7.34125629e-01 7.06790864e-01 7.10920561e-01 7.08722766e-01
 6.66289056e-01 5.88057013e-01 5.21244806e-01 4.42540690e-01
 3.64098733e-01 2.68541473e-01 1.92133551e-01 1.38915190e-01
 4.09800735e-02 3.30001025e-04]",constraint for maximum strain in spar cap suction side
rotorse.rs.constr.constr_max_strainL_spar,,"[6.18389129e-02 3.50486506e-02 9.69056731e-02 3.84629076e-01
 5.47269995e-01 7.43619499e-01 9.00457644e-01 8.57030366e-01
 7.83336885e-01 7.66127169e-01 7.87787008e-01 8.24510294e-01
 8.49701969e-01 8.33793578e-01 7.92199752e-01 7.44612172e-01
 6.99393337e-01 6.79487871e-01 6.86305831e-01 6.82925381e-01
 6.43289803e-01 5.66468274e-01 4.98813213e-01 4.19711164e-01
 3.45496330e-01 2.52844420e-01 1.80675188e-01 1.30703261e-01
 4.09800735e-02 3.30001025e-04]",constraint for maximum strain in spar cap pressure side
rotorse.rs.constr.constr_max_strainU_te,,"[5.41090488e-02 3.06675693e-02 8.47924640e-02 1.08482522e-01
 1.87185575e-01 1.98242370e-01 1.88008631e-01 4.77296724e-02
 7.77112075e-02 1.42145540e-01 1.59509530e-01 1.76022015e-01
 2.02688371e-01 2.14880125e-01 2.17267168e-01 2.11610542e-01
 2.10826747e-01 2.02339923e-01 1.82691008e-01 1.62829056e-01
 1.45322496e-01 1.09303680e-01 7.15077873e-02 3.76624170e-02
 5.12395995e-02 2.47241155e-02 8.95648143e-03 1.41580132e-04
 3.58575643e-02 2.88750896e-04]",constraint for maximum strain in trailing edge suction side
rotorse.rs.constr.constr_max_strainL_te,,"[5.41090488e-02 3.06675693e-02 8.47924640e-02 1.08482522e-01
 1.87185575e-01 1.98242370e-01 1.88008631e-01 4.77296724e-02
 7.77112075e-02 1.42145540e-01 1.59509530e-01 1.76022015e-01
 2.02688371e-01 2.14880125e-01 2.17267168e-01 2.11610542e-01
 2.10826747e-01 2.02339923e-01 1.82691008e-01 1.62829056e-01
 1.45322496e-01 1.09303680e-01 7.15077873e-02 3.76624170e-02
 5.12395995e-02 2.47241155e-02 8.95648143e-03 1.41580132e-04
 3.58575643e-02 2.88750896e-04]",constraint for maximum strain in trailing edge pressure side
rotorse.rs.constr.constr_flap_f_margin,,[ -0.10208755  -1.95165192  -5.1467712   -9.68921214 -14.22484219],constraint on flap blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.constr.constr_edge_f_margin,,[ -0.54288832  -3.34454652  -8.48509328 -15.92152374 -24.94444242],constraint on edge blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.brs.d_r,m,[2.004927],Root fastener circle diameter
rotorse.rs.brs.ratio,,[0.7809629],Ratio of recommended diameter over actual diameter. It can be constrained to be smaller than 1
rotorse.rc.sect_perimeter,m,"[8.16779755 9.48167561 9.89672268 9.65407349 9.37759755 8.90256392
 8.5725246  8.1852     7.90549786 7.58703747 7.03390289 6.3951933
 5.84164198 5.48463398 5.21337759 4.98179426 4.75758695 4.50517776
 4.20163864 3.91240754 3.70995999 3.65254715 3.64309306 3.63457793
 3.62758372 3.61661579 3.2882849  2.55684378 1.55493323 0.41738853]",Perimeter of the section along the blade span
rotorse.rc.layer_volume,m**3,"[ 0.1480459   2.90672027  0.86885147  0.86885147  0.05924906 -1.03157029
  1.732294    0.11128238  0.07472703  1.80972464  0.01145348  0.20671528
  0.01145348  0.04551423  0.86364208  0.04551423]","Volumes of each layer used in the blade, ignoring the scrap factor"
rotorse.rc.mat_volume,m**3,"[0.1480459  2.90672027 0.11393543 0.76538171 4.7983854  0.
 0.         0.         0.        ]","Volumes of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet volume"
rotorse.rc.mat_mass,kg,"[ 162.85048594 5362.89889608  210.21086568 1484.84052353  527.82239404
    0.          145.50197325    0.            0.        ]","Masses of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet mass."
rotorse.rc.mat_cost,USD,"[ 1177.40901336 10359.21147522   425.92925605  2027.51112903
  6861.69112252     0.             0.          8020.99828896
     0.        ]","Costs of each material used in the blade, ignoring the scrap factor. For laminates, this is the cost of the dry fabric."
rotorse.rc.mat_cost_scrap,USD,"[ 1471.76126669 11913.09319651   489.81864445  2128.88668548
  8234.02934703     0.             0.          9625.19794675
     0.        ]","Same as mat_cost, now including the scrap factor."
rotorse.rc.total_labor_hours,h,[741.34732516],Total amount of labor hours per blade.
rotorse.rc.total_skin_mold_gating_ct,h,[23.99989916],Total amount of gating cycle time per blade. This is the cycle time required in the main mold that cannot be parallelized unless the number of molds is increased.
rotorse.rc.total_non_gating_ct,h,[114.6418513],Total amount of non-gating cycle time per blade. This cycle time can happen in parallel.
rotorse.rc.total_metallic_parts_cost,USD,[4187.34927814],"Cost of the metallic parts (bolts, nuts, lightining protection system), excluding the blade joint."
rotorse.rc.total_consumable_cost_w_waste,USD,[5491.46819344],Cost of the consumables including the waste.
rotorse.rc.total_blade_mat_cost_w_waste,USD,[43541.6045585],Total blade material costs including the waste per blade.
rotorse.rc.total_cost_labor,USD,[25011.99073596],Total labor costs per blade.
rotorse.rc.total_cost_utility,USD,[400.81694138],Total utility costs per blade.
rotorse.rc.blade_variable_cost,USD,[68954.41223583],"Total blade variable costs per blade (material, labor, utility)."
rotorse.rc.total_cost_equipment,USD,[2663.20415437],Total equipment cost per blade.
rotorse.rc.total_cost_tooling,USD,[6978.32477224],Total tooling cost per blade.
rotorse.rc.total_cost_building,USD,[394.4245861],Total builting cost per blade.
rotorse.rc.total_maintenance_cost,USD,[2655.12312863],Total maintenance cost per blade.
rotorse.rc.total_labor_overhead,USD,[7503.59722079],Total labor overhead cost per blade.
rotorse.rc.cost_capital,USD,[5251.10823794],Cost of capital per blade.
rotorse.rc.blade_fixed_cost,USD,[25445.78210006],"Total blade fixed cost per blade (equipment, tooling, building, maintenance, labor, capital)."
rotorse.rc.total_blade_cost,USD,[94400.19433589],Total blade cost (variable and fixed)
rotorse.total_bc.total_blade_cost,USD,[94400.19433589],"Total blade cost (variable and fixed). For segmented blades, this is the total of inner+outer+joint"
drivese.hub_E,Pa,[2.1e+11],
drivese.hub_G,Pa,[8.07692308e+10],
drivese.hub_rho,kg/m**3,[8500.],
drivese.hub_Xy,Pa,[4.5e+08],
drivese.hub_wohler_exp,,[1.],
drivese.hub_wohler_A,,[3.55e+08],
drivese.hub_mat_cost,USD/kg,[0.],
drivese.spinner_rho,kg/m**3,[1940.],
drivese.spinner_Xt,Pa,[6.e+08],
drivese.spinner_mat_cost,USD/kg,[1.87],
drivese.lss_Xt,Pa,[3.55e+08],
drivese.lss_wohler_exp,,[1.],
drivese.lss_wohler_A,,[3.55e+08],
drivese.lss_cost,USD/kg,[0.],
drivese.hss_Xt,Pa,[3.55e+08],
drivese.hss_wohler_exp,,[1.],
drivese.hss_wohler_A,,[3.55e+08],
drivese.hss_cost,USD/kg,[0.],
drivese.bedplate_mat_cost,USD/kg,[0.],
drivese.constr_hub_diameter,m,[0.39733432],
drivese.spinner.spinner_diameter,m,[5.],
drivese.hub_system_cost,USD,[428.45156616],
drivese.stage_ratios,,[3.39674093 3.22322266 8.85969606],
drivese.D_gearbox,m,[1.20375],
drivese.L_lss,m,[3.1],
drivese.constr_length,m,[3.69921312],
drivese.bear1.mb_max_defl_ang,rad,[0.00872665],
drivese.bear1.mb_mass,kg,[1480.55356999],
drivese.bear1.mb_I,kg*m**2,[134.02030141  70.60698288  70.60698288],
drivese.bear2.mb_max_defl_ang,rad,[0.078],
drivese.bear2.mb_mass,kg,[1349.62411874],
drivese.bear2.mb_I,kg*m**2,[118.75932276  61.52201828  61.52201828],
drivese.lss_rpm,rpm,"[ 5.5         5.79310345  6.0862069   6.37931035  6.67241379  6.96551724
  7.25862069  7.55172414  7.84482759  8.13793103  8.43103448  8.72413793
  9.01724138  9.31034483  9.60344828  9.89655172 10.18965517 10.48275862
 10.77586207 11.06896552 11.36206897 11.65517241 11.94827586 12.24137931
 12.53448276 12.82758621 13.12068966 13.4137931  13.70689655 14.        ]",
drivese.hss_rpm,rpm,"[ 533.50000004  561.93103452  590.362069    618.79310349  647.22413797
  675.65517245  704.08620693  732.51724141  760.9482759   789.37931038
  817.81034486  846.24137934  874.67241383  903.10344831  931.53448279
  959.96551727  988.39655175 1016.82758624 1045.25862072 1073.6896552
 1102.12068968 1130.55172417 1158.98275865 1187.41379313 1215.84482761
 1244.27586209 1272.70689658 1301.13793106 1329.56896554 1358.00000002]",
drivese.generator.B_rymax,T,[1.3],
drivese.generator.B_trmax,T,[2.58109493],
drivese.generator.B_tsmax,T,[2.53866318],
drivese.generator.B_g1,T,[1.27324422],
drivese.generator.B_pm1,,[0.],
drivese.generator.N_s,,[30.],
drivese.generator.b_s,m,[0.01916372],
drivese.generator.b_t,m,[0.02342232],
drivese.generator.A_Curcalc,mm**2,[5.32629464],
drivese.generator.A_Cuscalc,mm**2,[287.4557278],
drivese.generator.b_m,,[0.],
drivese.generator.f,,"[26.675      28.09655173 29.51810345 30.93965517 32.3612069  33.78275862
 35.20431035 36.62586207 38.04741379 39.46896552 40.89051724 42.31206897
 43.73362069 45.15517242 46.57672414 47.99827586 49.41982759 50.84137931
 52.26293104 53.68448276 55.10603448 56.52758621 57.94913793 59.37068966
 60.79224138 62.2137931  63.63534483 65.05689655 66.47844828 67.9       ]",
drivese.generator.I_s,A,"[817.07755388 776.78718886 740.53954385 707.79279016 678.10084755
 651.09319771 626.45958406 603.93827004 583.30692546 564.37547836
 546.98045435 530.98045387 516.25250885 502.68912553 490.19586728
 478.68936611 468.09567723 458.34891008 449.39008403 441.16616756
 433.62926861 426.73594999 420.44664892 414.72518373 409.53833381
 404.85548143 400.64830578 396.89052164 393.55765567 390.62685496]",
drivese.generator.R_s,ohm,"[0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304]",
drivese.generator.L_s,,[0.00018838],
drivese.generator.J_s,A/m**2,"[2.84244659 2.70228461 2.57618643 2.46226713 2.3589749  2.26502078
 2.17932545 2.10097838 2.02920613 1.96334748 1.90283373 1.84717298
 1.79593746 1.74875321 1.7052917  1.66526293 1.62840964 1.59450262
 1.56333668 1.53472735 1.50850801 1.48452756 1.46264836 1.44274455
 1.42470055 1.40840986 1.39377395 1.38070139 1.36910702 1.35891136]",
drivese.generator.A_1,,"[38373.02899374 36480.84221449 34778.51674207 33240.60626736
 31846.16118738 30577.78057263 29420.89360855 28363.20816389
 27394.28277834 26505.19095958 25688.25533647 24936.83525453
 24245.15567221 23608.16827884 23021.43797548 22481.04948863
 21983.53009295 21525.78532135 21105.04522127 20718.8192337
 20364.85816778 20041.12204986 19745.75286336 19477.05138137
 19233.45743968 19013.5331135  18815.94835267 18639.46870376
 18482.94480711 18345.30340462]",
drivese.generator.Losses,W,"[97154.89763369 90616.46707377 85092.78513211 80403.37200993
 76406.43218788 72989.3102374  70061.58569854 67550.0047022
 65394.71037801 63546.40508697 61964.19018417 60613.90451583
 59466.83424353 58498.70207356 57688.8688027  57019.69768752
 56476.04475735 56044.84733098 55714.78968735 55476.02978462
 55319.97460843 55239.09450272 55226.76893707 55277.15776961
 55385.09329857 55545.98935124 55755.76440402 56010.77631128
 56307.76668122 56643.81330247]",
drivese.generator.S,,[90.],
drivese.generator.Slot_aspect_ratio,,[0.],
drivese.generator.Slot_aspect_ratio1,,[4.17455588],
drivese.generator.Slot_aspect_ratio2,,[0.41862681],
drivese.generator.J_r,,"[152.50176507 144.78590196 137.81320979 131.48125151 125.7055893
 120.41599767 115.55359396 111.06863712 106.91881991 103.06793021
  99.48479153  96.14241711  93.01732898  90.08900566  87.33943098
  84.7527231   82.31482751  80.01326161  77.83690089  75.77579916
  73.82103651  71.96459032  70.19922519  68.51839867  66.91618027
  65.38718153  63.92649548  62.52964404  61.19253215  59.91140771]",
drivese.generator.L_sm,,[0.02440842],
drivese.generator.Q_r,,[72.],
drivese.generator.R_R,,[0.03166633],
drivese.generator.b_r,,[0.02388762],
drivese.generator.b_tr,,[0.02919599],
drivese.generator.b_trmin,,[0.02871602],
drivese.generator.N_r,,[148.],
drivese.generator.L_r,,[0.00017228],
drivese.generator.h_yr,,[0.21839013],
drivese.generator.h_ys,,[0.21839013],
drivese.generator.tau_p,,[0.63879051],
drivese.generator.Current_ratio,,"[0.20518646 0.21612116 0.22705586 0.23799056 0.24892526 0.25985996
 0.27079467 0.28172937 0.29266407 0.30359877 0.31453347 0.32546817
 0.33640287 0.34733758 0.35827228 0.36920698 0.38014168 0.39107638
 0.40201108 0.41294579 0.42388049 0.43481519 0.44574989 0.45668459
 0.46761929 0.47855399 0.4894887  0.5004234  0.5113581  0.5222928 ]",
drivese.generator.E_p,,"[ 820.74582837  864.48463427  908.22344017  951.96224606  995.70105196
 1039.43985786 1083.17866375 1126.91746965 1170.65627555 1214.39508145
 1258.13388734 1301.87269324 1345.61149914 1389.35030503 1433.08911093
 1476.82791683 1520.56672272 1564.30552862 1608.04433452 1651.78314041
 1695.52194631 1739.26075221 1782.9995581  1826.738364   1870.4771699
 1914.21597579 1957.95478169 2001.69358759 2045.43239348 2089.17119938]",
drivese.generator_cost,USD,[75626.0325416],
drivese.generator.con_uas,m,[0.],
drivese.generator.con_zas,m,[0.],
drivese.generator.con_yas,m,[0.],
drivese.generator.con_bst,m,[0.],
drivese.generator.con_uar,m,[0.],
drivese.generator.con_yar,m,[0.],
drivese.generator.con_zar,m,[0.],
drivese.generator.con_br,m,[0.],
drivese.generator.TCr,m**3,[0.06333552],
drivese.generator.TCs,m**3,[-0.11899348],
drivese.generator.con_TC2r,m**3,[-0.11899348],
drivese.generator.con_TC2s,m**3,[-0.11899348],
drivese.generator.con_Bsmax,T,[1.39626475],
drivese.generator.K_rad_L,,[0.40163934],
drivese.generator.K_rad_U,,[0.40163934],
drivese.generator.D_ratio_L,,[1.49736086],
drivese.generator.D_ratio_U,,[1.49736086],
drivese.generator.converter_efficiency,,"[0.98313008 0.98332178 0.98349409 0.98364966 0.98379072 0.98391908
 0.9840363  0.98414366 0.98424228 0.98433309 0.98441691 0.98449445
 0.98456632 0.98463305 0.98469511 0.98475293 0.98480686 0.98485723
 0.98490433 0.98494842 0.98498974 0.98502849 0.98506487 0.98509903
 0.98513115 0.98516135 0.98518977 0.98521653 0.98524172 0.98526546]",
drivese.generator.transformer_efficiency,,"[0.99076363 0.99048244 0.99018666 0.98987628 0.98955131 0.98921174
 0.98885758 0.98848882 0.98810546 0.98770751 0.98729496 0.98686782
 0.98642608 0.98596974 0.98549881 0.98501328 0.98451316 0.98399844
 0.98346913 0.98292521 0.98236671 0.98179361 0.98120591 0.98060361
 0.97998672 0.97935524 0.97870915 0.97804848 0.9773732  0.97668333]",
drivese.generator_efficiency,,"[0.92673269 0.92983442 0.93240923 0.93454743 0.93632013 0.9377839
 0.93898428 0.93995818 0.94073584 0.94134222 0.94179805 0.94212069
 0.94232474 0.94242259 0.94242477 0.94234031 0.94217699 0.9419415
 0.94163969 0.94127662 0.94085674 0.94038396 0.93986171 0.93929303
 0.93868063 0.93802691 0.937334   0.93660382 0.93583811 0.9350384 ]",
drivese.mean_bearing_mass,kg,[1415.08884437],
drivese.total_bedplate_mass,kg,[19951.71210944],
drivese.above_yaw_mass,kg,[105585.24227003],
drivese.above_yaw_cm,m,[ 0.83660979 -0.08003672  0.82921063],
drivese.nacelle_I,kg*m**2,"[ 8.41898181e+04  5.24787009e+05  5.61051419e+05 -6.90143308e+03
 -4.94396820e+03 -5.87112527e+01]",
drivese.above_yaw_I,kg*m**2,"[ 8.24433883e+04  5.21295373e+05  5.59273972e+05 -7.06993556e+03
 -3.19821887e+03 -2.25723467e+02]",
drivese.above_yaw_I_TT,kg*m**2,"[ 1.55719140e+05  6.67795553e+05  6.33851132e+05 -2.72848411e-12
 -7.64454187e+04  6.78168407e+03]",
drivese.rotor_mass,kg,[36704.94579309],
drivese.rna_mass,kg,[144934.28678203],
drivese.rna_cm,m,[-1.84612331 -0.05830709  1.1072616 ],
drivese.rna_I_TT,kg*m**2,"[ 1.35022678e+07  1.08916303e+07  1.07631396e+07 -4.21969206e+00
  5.56541620e+04  6.77750169e+03]",
drivese.torq_deflection,m,[0.00036474],
drivese.torq_rotation,rad,[8.16132793e-07],
drivese.lss_axial_stress,Pa,"[[ 1053708.0112552 ]
 [40960929.86411919]
 [35758852.49753971]
 [43114888.26387642]]",
drivese.lss_shear_stress,Pa,"[[1.45705277e+08]
 [1.46537987e+08]
 [1.46631354e+08]
 [1.44524300e+08]]",
drivese.constr_lss_vonmises,,"[[0.98424746]
 [1.00267129]
 [1.00026414]
 [0.99063619]]",
drivese.lss_axial_load2stress,m**2,[ 3.82436907  0.          0.          0.         53.02402191 53.02402191],
drivese.lss_shear_load2stress,m**2,[ 0.          4.29987073  4.29987073 26.51201095  0.          0.        ],
drivese.hss_axial_stress,Pa,"[[6.83528352e+05]
 [1.96143327e-02]]",
drivese.hss_shear_stress,Pa,"[[12839781.10300871]
 [11945619.54233563]]",
drivese.hss_bending_stress,Pa,"[[0.]
 [0.]]",
drivese.constr_hss_vonmises,,"[[0.08677365]
 [0.08069264]]",
drivese.mb1_deflection,m,[6.07982166e-05],
drivese.mb2_deflection,m,[6.7329126e-15],
drivese.bedplate_deflection,m,[0.0004956],
drivese.mb1_rotation,rad,[-1.97984575e-05],
drivese.mb2_rotation,rad,[3.33862503e-14],
drivese.bedplate_rotation,rad,[0.00149047],
drivese.base_F,N,"[[  519722.30642853]
 [    5636.14551953]
 [-1065959.09588841]]",
drivese.base_M,N*m,"[[  76255.13363549]
 [1030597.32384254]
 [ 516018.54544119]]",
drivese.bedplate_axial_stress,Pa,"[[1.08536916e+05]
 [2.87475812e+06]
 [5.33671319e+05]
 [1.91683708e+06]
 [4.07820510e+06]
 [2.41473974e+07]
 [7.23881662e+06]
 [4.03312197e+06]
 [2.21583203e+06]
 [1.08465810e+05]
 [7.41737433e-01]
 [1.08435338e+05]
 [2.04321922e+06]
 [1.81399448e+05]
 [2.54063641e+06]
 [4.61221617e+06]
 [3.71497984e+07]
 [1.53990275e+07]
 [3.99112115e+06]
 [2.20183318e+06]
 [1.08470523e+05]
 [1.32851121e+00]]",
drivese.bedplate_shear_stress,Pa,"[[4.56187707e+05]
 [4.45374865e+06]
 [4.79260045e+06]
 [5.13481889e+06]
 [5.42653959e+06]
 [1.73836635e+08]
 [1.73662014e+08]
 [7.81328038e+06]
 [7.58531676e+06]
 [4.55930667e+05]
 [5.63908908e+00]
 [4.55760655e+05]
 [7.94902713e+06]
 [8.28930622e+06]
 [8.63091189e+06]
 [8.92288352e+06]
 [1.88571992e+08]
 [1.88488557e+08]
 [7.81326388e+06]
 [7.58530090e+06]
 [4.55910927e+05]
 [3.10083302e+00]]",
drivese.bedplate_bending_stress,Pa,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
drivese.constr_bedplate_vonmises,,"[[3.11048395e-03]
 [3.21062310e-02]
 [3.24408420e-02]
 [3.54821476e-02]
 [3.99581127e-02]
 [1.17803645e+00]
 [1.17342624e+00]
 [5.50726571e-02]
 [5.19624330e-02]
 [3.10872606e-03]
 [3.82017196e-08]
 [3.10757214e-03]
 [5.42837190e-02]
 [5.59987172e-02]
 [5.91377813e-02]
 [6.29008570e-02]
 [1.28201665e+00]
 [1.27465543e+00]
 [5.50259907e-02]
 [5.19532757e-02]
 [3.10859646e-03]
 [2.15774134e-08]]",
drivese.constr_mb1_defl,,[-0.00226874],
drivese.constr_mb2_defl,,[4.2802885e-13],
drivese.drivetrain_spring_constant,N*m/rad,[2.83287697e+08],
drivese.drivetrain_damping_coefficient,N*m*s/rad,[1225419.02323518],
towerse.height_constraint,m,[2.],
towerse.transition_piece_height,m,[0.],
towerse.z_start,m,[0.],
towerse.tower_section_height,m,"[7.8        7.80722222 7.8        7.80722222 7.8        7.8
 7.80722222 7.8        7.8        7.77833333]",
towerse.member.sigma_ult,Pa,"[3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08
 3.55e+08 3.55e+08]",
towerse.member.wohler_exp,,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],
towerse.member.wohler_A,,"[3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08
 3.55e+08 3.55e+08]",
towerse.member.ballast_density,kg/m**3,[],
towerse.member.ballast_unit_cost,USD/kg,[],
towerse.z_param,m,"[ 0.          7.8        15.60722222 23.40722222 31.21444444 39.01444444
 46.81444444 54.62166667 62.42166667 70.22166667 78.        ]",
towerse.member.sec_loc,,"[0.         0.1111454  0.2222908  0.3334362  0.4445816  0.55567556
 0.66682096 0.77796636 0.88906033 1.        ]",normalized sectional location
towerse.member.str_tw,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],structural twist of section
towerse.member.tw_iner,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],inertial twist of section
towerse.member.mass_den,kg/m,"[2867.95995281 2602.84300114 2336.04711986 2068.13624092 1781.33781358
 1650.41728036 1521.38279342 1388.51554033 1221.43973304 1039.92518525]",sectional mass per unit length
towerse.member.foreaft_iner,kg*m,"[5663.95287267 5146.40938954 4624.34674056 4098.84886805 3296.68625449
 2621.18530177 2009.65781019 1454.23296505  947.38796663  674.82100587]",sectional fore-aft intertia per unit length about the Y_G inertia axis
towerse.member.sideside_iner,kg*m,"[5663.95287267 5146.40938954 4624.34674056 4098.84886805 3296.68625449
 2621.18530177 2009.65781019 1454.23296505  947.38796663  674.82100587]",sectional side-side intertia per unit length about the Y_G inertia axis
towerse.member.foreaft_stff,N*m**2,"[1.30778461e+11 1.18828584e+11 1.06774361e+11 9.46408205e+10
 7.61191988e+10 6.05221455e+10 4.64022144e+10 3.35776715e+10
 2.18748184e+10 1.55813536e+10]",sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
towerse.member.sideside_stff,N*m**2,"[1.30778461e+11 1.18828584e+11 1.06774361e+11 9.46408205e+10
 7.61191988e+10 6.05221455e+10 4.64022144e+10 3.35776715e+10
 2.18748184e+10 1.55813536e+10]",sectional side-side bending stiffness per unit length about the Y_E elastic axis
towerse.member.tor_stff,N*m**2,"[1.00598816e+11 9.14066031e+10 8.21341240e+10 7.28006311e+10
 5.85532299e+10 4.65554965e+10 3.56940111e+10 2.58289781e+10
 1.68267834e+10 1.19856566e+10]",sectional torsional stiffness
towerse.member.axial_stff,N,"[6.62200759e+10 6.00986289e+10 5.39384162e+10 4.77524586e+10
 4.11303948e+10 3.81074908e+10 3.51281349e+10 3.20602819e+10
 2.82025667e+10 2.40114666e+10]",sectional axial stiffness
towerse.member.cg_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
towerse.member.sc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional shear center
