variables,units,values,description
rotorse.re.x_sc,m,"[ 2.26871369e-02  2.84535019e-02  3.78952270e-01  5.35567166e-01
  5.95129779e-01  5.05965808e-01  4.28895229e-01  2.92714729e-01
  1.65946848e-01  1.03604543e-01  5.79191692e-02  2.60010704e-02
  1.22244775e-02  1.31644391e-03 -2.77499023e-03 -7.45853289e-03
 -8.06317122e-03 -2.29939593e-03  7.00296355e-03  1.62742662e-02
  2.32473776e-02  2.91976891e-02  3.42181142e-02  3.85343869e-02
  4.03326590e-02  4.16520242e-02  3.44543751e-02  1.69510099e-02
  3.97338900e-04 -3.07971000e-03]",X-coordinate of the shear-center offset with respect to the XR-YR axes
rotorse.re.y_sc,m,"[-7.24270869e-05  6.27635633e-02  3.10513614e-01  4.48092992e-01
  4.95722974e-01  4.32799066e-01  3.28998708e-01  2.86744812e-01
  2.61518632e-01  2.40367386e-01  2.33560836e-01  2.24213406e-01
  2.16949292e-01  2.18749966e-01  2.20996710e-01  2.12553540e-01
  1.97869862e-01  1.85388249e-01  1.81310648e-01  1.84105036e-01
  1.85018605e-01  1.90694480e-01  2.00901907e-01  2.10155177e-01
  2.18380369e-01  2.33013011e-01  2.48298890e-01  2.24256417e-01
  1.38225766e-01  4.79822794e-02]","Chordwise offset of the section shear-center with respect to the reference frame, XR-YR"
rotorse.re.x_cg,m,"[ 2.26871369e-02  2.84535019e-02  3.78952270e-01  5.27859965e-01
  5.88209686e-01  4.96155269e-01  4.20325541e-01  2.87718068e-01
  1.66953196e-01  1.07970476e-01  6.33105776e-02  3.13130761e-02
  1.67092705e-02  4.65230512e-03 -4.93093499e-04 -5.84961779e-03
 -6.81581815e-03 -1.37266741e-03  7.59118341e-03  1.65743123e-02
  2.33717004e-02  2.91710478e-02  3.41965338e-02  3.85381001e-02
  4.01227195e-02  4.12776766e-02  3.34325718e-02  1.56303612e-02
  3.97338900e-04 -3.07971000e-03]",X-coordinate of the center-of-mass offset with respect to the XR-YR axes
rotorse.re.y_cg,m,"[-7.24270869e-05  6.27635633e-02  3.10513614e-01  5.04139967e-01
  5.89549775e-01  5.54767746e-01  4.71205562e-01  4.22073458e-01
  3.84188362e-01  3.46824065e-01  3.17442165e-01  2.85126614e-01
  2.57218847e-01  2.43429790e-01  2.34641833e-01  2.20281554e-01
  2.03041224e-01  1.89156277e-01  1.83638890e-01  1.84883535e-01
  1.84775156e-01  1.89668469e-01  1.99928115e-01  2.09583500e-01
  2.17263940e-01  2.31541395e-01  2.34699256e-01  1.93416125e-01
  1.38225766e-01  4.79822794e-02]",Chordwise offset of the section center of mass with respect to the XR-YR axes
rotorse.re.precomp.flap_iner,kg/m,"[7.89964885e+02 9.44593925e+02 6.88104325e+02 3.35579924e+02
 1.95645332e+02 1.24492971e+02 8.61145123e+01 7.22894411e+01
 6.26383314e+01 5.23955850e+01 3.65425404e+01 2.36633808e+01
 1.58197042e+01 1.19074114e+01 9.14930215e+00 7.07197473e+00
 5.49619000e+00 4.30904989e+00 3.29534860e+00 2.51304649e+00
 1.97463325e+00 1.69214297e+00 1.38367251e+00 1.11796375e+00
 6.77971206e-01 3.37408418e-01 9.61656825e-02 3.17798617e-02
 5.66799017e-03 1.78268433e-04]",Section flap inertia about the Y_G axis per unit length.
rotorse.re.precomp.edge_iner,kg/m,"[7.90000424e+02 9.69212395e+02 8.96342868e+02 6.50045292e+02
 5.32059002e+02 3.72865293e+02 2.55523566e+02 2.01447365e+02
 1.63353403e+02 1.29761477e+02 9.22379344e+01 6.17029271e+01
 4.32325044e+01 3.46061139e+01 2.85584442e+01 2.27259693e+01
 1.71277127e+01 1.33906552e+01 1.10481147e+01 9.40451915e+00
 8.01959132e+00 7.71163608e+00 6.16156276e+00 5.07522557e+00
 2.26587270e+00 1.62793964e+00 1.05801185e+00 5.05172536e-01
 1.04426937e-01 3.50136214e-03]",Section lag inertia about the X_G axis per unit length
rotorse.re.precomp.blade_mass,kg,[10789.46923081],mass of one blade
rotorse.re.precomp.blade_moment_of_inertia,kg*m**2,[3846716.25899581],mass moment of inertia of blade about hub
rotorse.re.precomp.mass_all_blades,kg,[32368.40769244],mass of all blades
rotorse.re.precomp.I_all_blades,kg*m**2,"[11540148.77698743  5770074.38849371  5770074.38849371        0.
        0.                0.        ]","mass moments of inertia of all blades in hub c.s. order:Ixx, Iyy, Izz, Ixy, Ixz, Iyz"
rotorse.re.sc_ss_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","spar cap, suction side,  boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.sc_ps_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","spar cap, pressure side, boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.te_ss_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","trailing edge reinforcement, suction side,  boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.te_ps_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","trailing edge reinforcement, pressure side, boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.rp.powercurve.pitch,deg,"[ 2.46956443  1.33533063 -0.09001985  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         -0.58482561  0.          3.74655353
  6.288967    8.42312558 10.38631937 12.2600274  14.07826021 15.84283702
 17.59160288 19.2867661  20.96634935 22.59389441 24.18081566 25.73409846]",rotor pitch schedule
rotorse.rp.powercurve.P_aero,W,"[  47941.52267582  128583.09615126  234225.28412326  354479.77548135
  484103.61212671  610510.78823923  721009.67841381  804332.84799876
  851924.35136241  858882.85654012  894217.97628668  975093.89069539
 1108726.27478884 1306664.82248565 1585243.74530065 1960527.81111674
 2038913.94393862 2038913.96330952 2038916.25081807 2038914.06217461
 2038913.95932384 2038901.38078562 2038925.01942017 2038921.32063173
 2038916.60742276 2038913.93391606 2038914.73267559 2038917.04011384
 2038908.12521626 2038916.16440263]",rotor mechanical power
rotorse.rp.powercurve.T,N,"[ 34855.0033172   58593.10769814  83395.88371247 109190.06437637
 134404.67121665 156886.06704448 175286.93360111 188543.98596615
 195909.80345675 196975.1486484  202341.24203838 214364.61800218
 233527.68485072 260554.32127732 296382.69741866 335029.77870011
 329661.77859583 267644.62802253 232924.56357916 208248.12998268
 188858.80877578 173039.15562992 159916.12631991 148888.86208813
 139729.58582267 131986.70333064 125705.32501264 120561.97010222
 116581.90892531 113598.48260342]",rotor aerodynamic thrust
rotorse.rp.powercurve.Q,N*m,"[  57225.97734615  153484.76512118  279585.83822565  369059.43029047
  454284.11157096  530270.61440657  592465.03994361  637273.51424131
  662169.77584012  665770.61344138  683907.86229002  724546.54410334
  789317.18577419  880666.47748164 1001765.40862042 1234916.13005169
 1284290.74195224 1284290.75415376 1284292.19503167 1284290.81642786
 1284290.75164323 1284282.82855249 1284297.71828317 1284295.3884547
 1284292.41965326 1284290.73563913 1284291.23876947 1284292.69220089
 1284287.07679938 1284292.14059948]",rotor aerodynamic torque
rotorse.rp.powercurve.M,N*m,"[ 400381.57456889  653960.71100391  919121.24633553 1202781.21905848
 1480532.2738513  1728175.69117482 1930870.11062702 2076902.93601103
 2158040.96804084 2169776.25911922 2228886.36575804 2361329.65060757
 2572420.07386742 2870131.50845545 3264798.35088551 3677066.53135942
 3604378.33845138 2837611.27182394 2380407.57424661 2037011.50094378
 1751789.09132806 1504885.11240938 1287139.72710611 1096485.82022587
  922114.54213972  770311.07817008  631247.16770533  511385.90876535
  405918.08344428  311475.42026107]",blade root moment
rotorse.rp.powercurve.Cp,,"[0.3287597  0.4045599  0.42199926 0.42149104 0.42062485 0.41969252
 0.41886345 0.41824263 0.41789129 0.41784001 0.41758181 0.41699511
 0.41604773 0.41469087 0.41287106 0.41160639 0.40873418 0.33982615
 0.26715522 0.2089963  0.16334283 0.12793797 0.10066705 0.07971306
 0.06360632 0.0511922  0.04158294 0.03410451 0.02824848 0.02363312]",rotor electrical power coefficient
rotorse.rp.powercurve.Cp_aero,,"[0.36629898 0.45075439 0.47018505 0.47017317 0.47017317 0.47017317
 0.47017317 0.47017317 0.47017317 0.47017317 0.47017317 0.47017317
 0.47017317 0.47017317 0.47017317 0.46884357 0.46557197 0.38708172
 0.30430531 0.23805892 0.18605697 0.14572878 0.11466562 0.0907978
 0.0724513  0.05831088 0.04736539 0.03884702 0.03217666 0.0269195 ]",rotor aerodynamic power coefficient
rotorse.rp.powercurve.Ct_aero,,"[0.79893283 0.79893812 0.78414648 0.77885497 0.77885497 0.77885497
 0.77885497 0.77885497 0.77885497 0.77885497 0.77885497 0.77885497
 0.77885497 0.77885497 0.77885497 0.76269213 0.7277068  0.52238446
 0.38724392 0.29394586 0.22618536 0.17609202 0.13869989 0.1105286
 0.08923777 0.07293341 0.06047245 0.05081731 0.04334004 0.03749559]",rotor aerodynamic thrust coefficient
rotorse.rp.powercurve.Cq_aero,,"[0.02613426 0.04169689 0.05237687 0.05244953 0.05244953 0.05244953
 0.05244953 0.05244953 0.05244953 0.05244953 0.05244953 0.05244953
 0.05244953 0.05244953 0.05244953 0.05601123 0.05648368 0.04994211
 0.04254073 0.03611781 0.0306452  0.02603921 0.02219327 0.01899543
 0.01634166 0.01413942 0.01230947 0.01078542 0.00951244 0.00844585]",rotor aerodynamic torque coefficient
rotorse.rp.powercurve.Cm_aero,,"[0.18284834 0.17766017 0.17218574 0.17093536 0.17093536 0.17093536
 0.17093536 0.17093536 0.17093536 0.17093536 0.17093536 0.17093536
 0.17093536 0.17093536 0.17093536 0.16677815 0.15852217 0.11034596
 0.07884832 0.0572864  0.04180044 0.03051198 0.02224239 0.01621763
 0.01173321 0.00848075 0.00605028 0.00429459 0.00300655 0.00204835]",rotor aerodynamic moment coefficient
rotorse.rp.powercurve.V_R25,m/s,[8.88888889],region 2.5 transition wind speed
rotorse.rp.powercurve.rated_V,m/s,[9.66718227],rated wind speed
rotorse.rp.powercurve.rated_Omega,rpm,[15.16026965],rotor rotation speed at rated
rotorse.rp.powercurve.rated_pitch,deg,[0.],pitch setting at rated
rotorse.rp.powercurve.rated_T,N,[329661.77859583],rotor aerodynamic thrust at rated
rotorse.rp.powercurve.rated_Q,N*m,[1284290.74195224],rotor aerodynamic torque at rated
rotorse.rp.powercurve.rated_mech,W,[2038913.94393862],Mechanical shaft power at rated
rotorse.rp.powercurve.ax_induct_regII,,"[0.11404137 0.07043593 0.09075539 0.21451048 0.27788254 0.28419926
 0.2956188  0.31081071 0.32488104 0.33062985 0.33435204 0.32382433
 0.30924722 0.30246625 0.29873568 0.29291239 0.28661034 0.28343988
 0.2787597  0.28518146 0.28069534 0.27840364 0.27788486 0.28113395
 0.28158606 0.29828877 0.30275581 0.30104732 0.28737416 0.17220038]",rotor axial induction at cut-in wind speed along blade span
rotorse.rp.powercurve.tang_induct_regII,,"[-0.11404137 -0.05642419 -0.01157529  0.04800215  0.06782601  0.05243164
  0.04200501  0.0345667   0.02873331  0.02397003  0.02013826  0.01685304
  0.0141318   0.01211447  0.01054803  0.00921871  0.00811382  0.0072396
  0.00656971  0.00608627  0.00550974  0.00502501  0.00465488  0.00430711
  0.00395211  0.00380335  0.00355598  0.00329225  0.00295142  0.00191496]",rotor tangential induction at cut-in wind speed along blade span
rotorse.rp.powercurve.aoa_regII,deg,"[46.2257551  37.38469417 26.11724006 14.29319782  8.28360976  6.58147857
  5.98575886  5.97129616  6.13405122  6.31584197  6.62328514  7.15253087
  7.60416358  7.77349228  7.92209429  8.04064219  7.99299527  7.64750377
  7.17014931  6.53074055  6.03030709  5.60121324  5.19808218  4.79401574
  4.47055996  4.10620696  4.43192481  5.51476994  7.17175913  9.85865411]",angle of attack distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.L_D,,"[2.49563688e-18 1.03446060e-01 8.03735712e-01 3.49096002e+00
 1.53572752e+01 2.48177138e+01 3.87058529e+01 5.72038602e+01
 7.29342534e+01 8.61417874e+01 8.83209868e+01 9.23447921e+01
 9.20345268e+01 9.13086947e+01 9.20370997e+01 9.21194812e+01
 9.34702172e+01 9.63102589e+01 1.20246415e+02 1.37093661e+02
 1.43421047e+02 1.47072574e+02 1.73013851e+02 1.63861935e+02
 1.44413245e+02 1.56062718e+02 1.53389528e+02 1.50112714e+02
 1.31153588e+02 9.27839353e+01]",Lift over drag distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.Cp_regII,,[0.47017317],power coefficient at cut-in wind speed
rotorse.rp.powercurve.cl_regII,,"[1.24781844e-18 5.26613470e-02 3.92920923e-01 1.16840640e+00
 1.29353742e+00 1.19261804e+00 1.13269018e+00 1.10088303e+00
 1.08017560e+00 1.06795653e+00 1.10425526e+00 1.15218149e+00
 1.19390402e+00 1.21419510e+00 1.23640749e+00 1.24868169e+00
 1.24526817e+00 1.22821635e+00 1.19966034e+00 1.19561854e+00
 1.15825527e+00 1.12061489e+00 1.08122659e+00 1.04680212e+00
 1.00271353e+00 9.91218006e-01 1.01515723e+00 1.12343962e+00
 1.30777882e+00 1.48386610e+00]",lift coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.cd_regII,,"[0.5        0.50907059 0.48886832 0.33469487 0.08422962 0.04805511
 0.02926405 0.01924491 0.01481026 0.01239766 0.01250275 0.01247695
 0.01297235 0.01329769 0.01343379 0.01355502 0.01332262 0.01275271
 0.00997668 0.00872118 0.00807591 0.00761947 0.00624936 0.00638832
 0.00694336 0.00635141 0.00661817 0.00748397 0.00997135 0.0159927 ]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.87791837],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[  43028.35003227   50130.46997821   57858.83552208   66169.12649896
   75017.02274392   84358.20409205   94148.35037843  104343.14143813
  114898.25710623  126020.99090193  137945.55013086  150591.01557577
  163875.83424702  177718.45315493  192037.31930986  206750.87972212
  221912.44553538  237783.61416936  254356.85333616  271612.80032556
  289532.09242737  308095.36693136  327341.78666682  347582.95960218
  368778.36249607  390821.02391023  413603.97240638  437029.44683424
  461407.21014214  486827.72470291  513145.43320135  540214.77832224
  568136.93422532  597185.55167461  627145.85855306  657903.35177569
  689813.05158107  722581.29685109  756421.73735984  791231.15636802
  827095.45372009  863961.87317392  901932.01490909  940858.08912068
  980935.4082203  1022130.06046804 1064333.68467456 1107635.013651
 1152122.78335676 1197716.4461892  1244348.49025271 1292135.37545354
 1341193.57234898 1391639.5514963  1444358.83497217 1499480.46158478
 1555940.21697452 1612673.82601379 1668617.01357499 1722736.25871901
 1783621.04904895 1790000.00437668 1790000.00801341 1790000.0097553
 1790000.01102704 1790000.0132533  1790000.01977214 1790000.13922765
 1790000.39743829 1790000.74351515 1790001.12656931 1790001.49571185
 1790001.80005385 1790001.98870638 1790002.01483144 1790001.89667908
 1790001.67466083 1790001.38359634 1790001.05830524 1790000.73360719
 1790000.44432182 1790000.22526879 1790000.11126773 1790000.0908259
 1790000.07852431 1790000.06984409 1790000.06352997 1790000.05832668
 1790000.05297898 1790000.04623159 1790000.03682926 1790000.02351673
 1789999.95021731 1789999.39711169 1789998.38094901 1789997.03030606
 1789995.47375962 1789993.83988648 1789992.25726342 1789990.85446722
 1789989.76007467 1789989.10266256 1789989.03484254 1789989.87343352
 1789991.52377129 1789993.78338024 1789996.44978478 1789999.32050931
 1790002.19307823 1790004.86501593 1790007.13384682 1790008.79709529
 1790009.65228575 1790009.70441776 1790009.60285578 1790009.42430137
 1790009.18097315 1790008.88508974 1790008.54886979 1790008.1845319
 1790007.80429472 1790007.42037686 1790007.04499696 1790006.69037364
 1790006.36443192 1790006.02592855 1790005.66616265 1790005.29106718
 1790004.90657511 1790004.5186194  1790004.133133   1790003.75604889
 1790003.39330001 1790003.05081934 1790002.73453984 1790002.45039446
 1790002.1957452  1790001.93628864 1790001.67242791 1790001.40963206
 1790001.15337016 1790000.90911125 1790000.68232439 1790000.47847862
 1790000.30304301 1790000.16148661 1790000.05927846 1790000.00188762
 1789999.9920883  1790000.00335231 1790000.02668547 1790000.06096913
 1790000.10508462 1790000.15791327 1790000.21833642 1790000.28523541
 1790000.35749158 1790000.43398625 1790000.51360076 1790000.59521646
 1790000.67771467 1790000.77577523 1790000.91443241 1790001.08589589
 1790001.28158974 1790001.49293803 1790001.71136485 1790001.92829426
 1790002.13515033 1790002.32335715 1790002.48433878 1790002.6095193
 1790002.69032279 1790002.7181098  1790002.57947323 1790002.20573803
 1790001.63995986 1790000.92519441 1790000.10449735 1789999.22092438
 1789998.31753115 1789997.43737337 1789996.62350669 1789995.91898681
 1789995.3668694  1789995.01021015 1789994.89175714 1789994.93512965
 1789995.05745381 1789995.25990292 1789995.54365025 1789995.90986908
 1789996.35973272 1789996.89441443 1789997.5150875  1789998.22292522
 1789999.01910088 1789999.90478775 1790000.88115913 1790001.94938829]",rotor electrical power
