variables,units,values,description
rotorse.rp.powercurve.M,N*m,"[ 597852.81645544 1022237.94306867 1482402.11835642 1954092.57016187
 2405339.45024713 2807672.10574052 3136978.59372749 3374230.10261455
 3506050.60582387 3525116.28854454 3621149.23150553 3836322.56044633
 4179269.57457356 4662944.98716113 5304138.52449083 5741266.62442405
 5338119.18603609 4080286.13222151 3445539.46639294 2952395.88528134
 2537185.1148404  2176057.97981917 1860496.53969349 1574498.64905174
 1330275.42611243 1105426.9141541   911183.74844686  734887.73023363
  582403.66959658  449660.7033421 ]",blade root moment
rotorse.rp.powercurve.Cp,,"[0.39130361 0.41306953 0.41624861 0.41744938 0.41776892 0.41770017
 0.41749039 0.41728032 0.41714529 0.41712522 0.41702053 0.41676587
 0.41632014 0.41562454 0.4146196  0.41674512 0.41298414 0.32785494
 0.25774417 0.2016341  0.15758885 0.12343334 0.09712118 0.07690522
 0.06136573 0.04938886 0.04011811 0.03290316 0.02725347 0.02280059]",rotor electrical power coefficient
rotorse.rp.powercurve.Cp_aero,,"[0.44144001 0.46478907 0.46478907 0.46478907 0.46478907 0.46478907
 0.46478907 0.46478907 0.46478907 0.46478907 0.46478907 0.46478907
 0.46478907 0.46478907 0.46478907 0.46723387 0.46301725 0.36757463
 0.28896992 0.22606211 0.17668076 0.13838732 0.10888743 0.0862223
 0.0688002  0.05537233 0.04497843 0.03688938 0.03055523 0.02556288]",rotor aerodynamic power coefficient
rotorse.rp.powercurve.Ct_aero,,"[0.79551119 0.81724665 0.81724665 0.81724665 0.81724665 0.81724665
 0.81724665 0.81724665 0.81724665 0.81724665 0.81724665 0.81724665
 0.81724665 0.81724665 0.81724665 0.77446099 0.71965076 0.48869824
 0.36469049 0.27737278 0.21352375 0.1661776  0.13075533 0.10412628
 0.08385271 0.06846974 0.05662529 0.04756394 0.0405353  0.03500015]",rotor aerodynamic thrust coefficient
rotorse.rp.powercurve.Cq_aero,,"[0.03969618 0.05183092 0.05183092 0.05183092 0.05183092 0.05183092
 0.05183092 0.05183092 0.05183092 0.05183092 0.05183092 0.05183092
 0.05183092 0.05183092 0.05183092 0.05563124 0.05529598 0.0474088
 0.04038288 0.03428578 0.02909075 0.02471883 0.0210676  0.01803195
 0.01551275 0.01342221 0.01168508 0.01023835 0.00902996 0.00801743]",rotor aerodynamic torque coefficient
rotorse.rp.powercurve.Cm_aero,,"[0.1776385  0.18068258 0.18068258 0.18068258 0.18068258 0.18068258
 0.18068258 0.18068258 0.18068258 0.18068258 0.18068258 0.18068258
 0.18068258 0.18068258 0.18068258 0.1704493  0.15752584 0.10323335
 0.07425475 0.05402049 0.03938919 0.02870539 0.02091753 0.01515139
 0.01101285 0.00791816 0.00568208 0.00401532 0.0028066  0.00192393]",rotor aerodynamic moment coefficient
rotorse.rp.powercurve.V_R25,m/s,[8.88888889],region 2.5 transition wind speed
rotorse.rp.powercurve.rated_V,m/s,[9.49071466],rated wind speed
rotorse.rp.powercurve.rated_Omega,rpm,[13.14113799],rotor rotation speed at rated
rotorse.rp.powercurve.rated_pitch,deg,[0.01106198],pitch setting at rated
rotorse.rp.powercurve.rated_T,N,[450359.31317343],rotor aerodynamic thrust at rated
rotorse.rp.powercurve.rated_Q,N*m,[1873834.53986163],rotor aerodynamic torque at rated
rotorse.rp.powercurve.rated_mech,W,[2578652.57860109],Mechanical shaft power at rated
rotorse.rp.powercurve.ax_induct_regII,,"[0.10397198 0.06271461 0.07862863 0.15960594 0.24184061 0.26617391
 0.28868715 0.31511304 0.33482839 0.3397597  0.33910835 0.32766736
 0.31533371 0.31221185 0.31378583 0.3150166  0.31427277 0.31262631
 0.30471782 0.3062636  0.30070698 0.30793604 0.31269598 0.31852804
 0.32210211 0.34229369 0.34884254 0.34151188 0.30381211 0.14399694]",rotor axial induction at cut-in wind speed along blade span
rotorse.rp.powercurve.tang_induct_regII,,"[-0.10397198 -0.04972569 -0.00798821  0.03609892  0.06553988  0.05395201
  0.04373318  0.03633585  0.03015821  0.0250059   0.02085967  0.01741559
  0.01466297  0.01263899  0.01109625  0.00981728  0.00873835  0.00784398
  0.00708435  0.0064805   0.00587238  0.00545924  0.00508271  0.00472143
  0.0043518   0.00417459  0.00390707  0.00359677  0.00312226  0.00170451]",rotor tangential induction at cut-in wind speed along blade span
rotorse.rp.powercurve.aoa_regII,deg,"[48.51202015 39.22622704 27.70118114 17.2757987  10.08959974  7.8017184
  7.28058818  7.4196542   7.6400513   7.6234258   7.67864368  7.8710551
  7.99098463  7.9086612   7.79995325  7.679961    7.49226595  7.17197675
  6.91245782  6.57653998  6.33344201  5.97866731  5.59583184  5.17728973
  4.81270937  4.41646021  4.69108976  5.72331659  7.42109081 10.26994697]",angle of attack distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.L_D,,"[2.51073604e-18 1.03108528e-01 8.02767516e-01 2.84380649e+00
 1.41948516e+01 2.86074431e+01 4.41674023e+01 6.24954409e+01
 7.34312247e+01 8.38540177e+01 8.73239501e+01 9.11595449e+01
 9.22491874e+01 9.12795302e+01 9.18056689e+01 9.21064899e+01
 9.43837265e+01 1.00523666e+02 1.24157209e+02 1.37008817e+02
 1.47078200e+02 1.54723436e+02 1.69001361e+02 1.63608743e+02
 1.44194259e+02 1.56104202e+02 1.53949896e+02 1.49800612e+02
 1.27389898e+02 8.83522467e+01]",Lift over drag distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.Cp_regII,,[0.46478907],power coefficient at cut-in wind speed
rotorse.rp.powercurve.cl_regII,,"[1.25536802e-18 5.28546132e-02 3.94261184e-01 1.04644817e+00
 1.38822917e+00 1.34472466e+00 1.29894044e+00 1.27144625e+00
 1.23674446e+00 1.19929556e+00 1.20562719e+00 1.22394024e+00
 1.23667979e+00 1.22990147e+00 1.22093413e+00 1.20823629e+00
 1.19362509e+00 1.18618653e+00 1.18083518e+00 1.19868239e+00
 1.18478213e+00 1.16457214e+00 1.12640479e+00 1.08866361e+00
 1.04246480e+00 1.01751089e+00 1.04146288e+00 1.15705498e+00
 1.33144475e+00 1.49306986e+00]",lift coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.cd_regII,,"[0.5        0.51261146 0.49112748 0.36797446 0.09779808 0.04700611
 0.02940948 0.02034462 0.01684221 0.01430218 0.01380637 0.01342635
 0.01340586 0.01347401 0.01329911 0.01311782 0.01264651 0.01180007
 0.00951081 0.00874894 0.00805546 0.0075268  0.00666506 0.00665407
 0.00722959 0.00651815 0.00676495 0.00772397 0.01045173 0.01689906]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.89194117],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[  68208.63857334   76730.77168211   86088.14953299   96218.85803364
  107060.98309172  118552.6106149   130631.82651085  143236.71668724
  156305.36705172  170087.57909618  184889.57029159  200640.37840068
  217268.26955861  234701.50990053  252868.36556159  271697.10267695
  291344.13337717  312241.28899987  334295.6128596   357392.80246731
  381418.55533393  406258.56897039  431901.56156621  458862.25117831
  487108.90905673  516498.23732242  546886.93809636  578144.15299664
  610689.27923979  644645.0894665   679815.50932349  716004.46445752
  753350.18594069  792224.32517159  832336.53523966  873532.86039145
  916296.8026797   960228.23135133 1005618.79656772 1052333.76515976
 1100486.81869927 1150008.75339928 1201039.54228052 1253378.38397041
 1307294.43297818 1362741.78916551 1419573.12875669 1477912.47715413
 1537883.86409064 1599236.73376745 1661875.45145009 1726175.98314445
 1792514.32034087 1861266.45452968 1944442.15927743 2043981.08838693
 2144475.11085704 2230515.19792531 2286692.32082929 2299999.96516666
 2299999.71636652 2299999.32868648 2299998.86873107 2299998.40310483
 2299997.99841228 2299997.72125798 2299997.63948452 2299997.86055617
 2299998.35170238 2299999.01439774 2299999.75011682 2300000.46033423
 2300001.04652455 2300001.41016238 2300001.47318887 2300001.38867138
 2300001.22980383 2300001.02143515 2300000.78841428 2300000.55559017
 2300000.34781174 2300000.18992796 2300000.10678774 2300000.08949865
 2300000.07608829 2300000.06420493 2300000.05388612 2300000.0451694
 2300000.0380923  2300000.03269235 2300000.0290071  2300000.02707409
 2300000.15990722 2300001.44503352 2300003.84502244 2300007.05155968
 2300010.75633096 2300014.65102198 2300018.42731843 2300021.77690603
 2300024.39147047 2300025.96269746 2300026.26221836 2300026.04713307
 2300025.61425545 2300025.00455321 2300024.2589941  2300023.41854583
 2300022.52417614 2300021.61685274 2300020.73754338 2300019.92721577
 2300019.22683764 2300018.65132408 2300018.12455891 2300017.63021726
 2300017.15956293 2300016.70385971 2300016.2543714  2300015.8023618
 2300015.33909471 2300014.85583391 2300014.34384321 2300013.7943864
 2300013.19627211 2300012.51906215 2300011.7692691  2300010.96384883
 2300010.11975719 2300009.25395003 2300008.3833832  2300007.52501257
 2300006.69579398 2300005.91268329 2300005.19263635 2300004.55260902
 2300003.98809734 2300003.41383923 2300002.82944593 2300002.24709865
 2300001.67897858 2300001.13726692 2300000.63414489 2300000.18179369
 2299999.79239451 2299999.47812857 2299999.25117706 2299999.12372119
 2299999.10104394 2299999.11457634 2299999.14295784 2299999.18524019
 2299999.24047513 2299999.3077144  2299999.38600975 2299999.47441293
 2299999.57197569 2299999.67774975 2299999.79078688 2299999.91013882
 2300000.0348573  2300000.20991785 2300000.50935594 2300000.91096131
 2300001.3902301  2300001.92265843 2300002.48374244 2300003.04897827
 2300003.59386203 2300004.09388988 2300004.52455793 2300004.86136233
 2300005.0797992  2300005.15535963 2300005.0637124  2300004.81649417
 2300004.44193817 2300003.96827762 2300003.42374575 2300002.83657579
 2300002.23500097 2300001.64725451 2300001.10156965 2300000.62617961
 2300000.24931762 2299999.9992169  2299999.9038356  2299999.88630352
 2299999.87009285 2299999.85521772 2299999.84169223 2299999.82953053
 2299999.81874673 2299999.80935494 2299999.80136931 2299999.79480393
 2299999.78967295 2299999.78599048 2299999.78377064 2299999.78302755]",rotor electrical power
rotorse.rp.powercurve.Omega_spline,rpm,"[ 5.5         5.50487522  5.51892819  5.54129986  5.57113121  5.60756318
  5.64973673  5.69679284  5.74787244  5.82688536  5.95510604  6.11976004
  6.30800743  6.50700829  6.70392268  6.88591068  7.0501545   7.21359327
  7.37703205  7.54047083  7.7039096   7.86734838  8.03078716  8.19422593
  8.35766471  8.52110349  8.68454226  8.84798104  9.01141982  9.17485859
  9.33829737  9.50173615  9.66517492  9.8286137   9.99205248 10.15549125
 10.31893003 10.4823688  10.64580758 10.80924636 10.97268513 11.13612391
 11.29956269 11.46300146 11.62644024 11.78987902 11.95331779 12.11675657
 12.28019535 12.46713585 12.67817762 12.87758625 13.02962553 13.09855924
 13.11192205 13.12285635 13.13129971 13.1371861  13.14044949 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799]",omega
rotorse.rp.gust.V_gust,m/s,[19.43846858],gust wind speed
rotorse.rp.cdf.F,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",magnitude of wind speed at each z location
rotorse.rp.AEP,kW*h,[9994801.1928817],annual energy production
rotorse.stall_check.no_stall_constraint,,"[0.         0.         0.         0.         0.         0.
 0.         0.69325671 0.72078043 0.74817779 0.76284943 0.7774092
 0.77951229 0.75989527 0.74251997 0.73134438 0.74198739 0.80358227
 0.83245527 0.82642306 0.80920343 0.76659185 0.71130724 0.64761042
 0.57845596 0.50858621 0.51733239 0.61349428 0.77197707 1.03814544]","Constraint, ratio between angle of attack plus a margin and stall angle"
rotorse.stall_check.stall_angle_along_span,deg,"[1.00000000e-06 1.01837819e+01 1.01979612e+01 1.03462530e+01
 1.11571084e+01 1.20920001e+01 1.21714725e+01 1.21439756e+01
 1.19860215e+01 1.15248866e+01 1.13756159e+01 1.14100701e+01
 1.15331382e+01 1.17225359e+01 1.18504444e+01 1.18674589e+01
 1.14442704e+01 1.01684861e+01 9.50404964e+00 9.16694935e+00
 9.06160320e+00 9.10250448e+00 9.27176033e+00 9.53741312e+00
 1.00473470e+01 1.06485360e+01 1.09993656e+01 1.09578120e+01
 1.09074861e+01 1.08551123e+01]",Stall angle along blade span
rotorse.rs.aero_gust.loads_r,m,"[ 2.          3.9356468   5.87129361  7.80694041  9.74258722 11.67823402
 13.61388082 15.54952763 17.48517443 19.42082123 21.35646804 23.29211484
 25.22776165 27.16340845 29.09905525 31.03470206 32.97034886 34.90599566
 36.84164247 38.77728927 40.71293608 42.64858288 44.58422968 46.51987649
 48.45552329 50.39117009 52.3268169  54.2624637  56.19811051 58.13375731]",
rotorse.rs.aero_gust.loads_Px,N/m,"[ 249.89508952  370.01369067  689.99556361 1022.717365   1298.28828838
 1434.01648419 1635.60636517 2005.52507298 2446.92485834 2819.4349209
 3024.71228742 3028.71966728 2923.3458295  2952.57417787 3009.98096378
 3133.04929511 3288.14953153 3500.01151412 3679.14589782 3708.00401983
 3905.70745793 4290.41464849 4766.54446363 5391.08409334 6217.57108688
 7205.80882342 7048.3797469  5480.6918175  3210.03932575  798.11798526]",
rotorse.rs.aero_gust.loads_Py,N/m,"[   44.99428274    69.7336786    -44.64242961  -310.35266816
  -481.93450222  -667.11322255  -811.43888746  -833.6224278
  -821.70856954  -844.9094723   -862.56852455  -802.29988185
  -698.34300165  -659.10932925  -628.8044402   -624.7257301
  -624.53182626  -639.82816729  -646.87765564  -624.07056026
  -673.94273681  -759.34308898  -876.34555696 -1022.72013115
 -1230.70530337 -1441.29265047 -1335.85947401  -929.63331114
  -448.28612893   -78.1004356 ]",
rotorse.rs.aero_gust.loads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
rotorse.rs.curvature.s,m,"[ 2.          3.9356468   5.87129361  7.80694042  9.74259257 11.67826566
 13.6139576  15.54968676 17.48545231 19.4212737  21.35715581 23.2931193
 25.22919201 27.16540738 29.10176338 31.03833108 32.97509933 34.9122077
 36.84961528 38.7875309  40.7259116  42.66501641 44.6048808  46.54587261
 48.48806205 50.43202088 52.37819044 54.32726586 56.28019904 58.23976763]",cumulative path length along blade
rotorse.rs.tot_loads_gust.Px_af,N/m,"[ 719.07385063  912.88150923 1218.05504158 1532.64943082 1814.90409165
 1934.01483221 2107.57017813 2492.55322472 2961.66648954 3358.16388824
 3583.20896279 3601.84108419 3518.11953472 3584.92915002 3688.30273328
 3860.26658153 4061.91709095 4312.67479196 4521.86375717 4585.97464913
 4824.0451967  5246.68413032 5711.29629971 6313.71381224 7022.7573067
 7941.21576454 7675.24248435 5945.43719166 3263.23115101  811.94219097]",total distributed loads in airfoil x-direction
rotorse.rs.tot_loads_gust.Py_af,N/m,"[  309.70921321   394.38467218   357.09918169   147.2781301
     9.80811595  -211.24395298  -409.80911511  -470.86205737
  -498.46681472  -553.34495555  -617.17108059  -610.0620146
  -552.71660961  -544.51492615  -543.04056885  -562.79526282
  -578.05431728  -596.03905222  -603.23226935  -581.44601838
  -630.08440288  -711.40143021  -816.03597784  -941.55038902
 -1125.97984801 -1318.28898459 -1284.81203065 -1009.12822162
  -582.72918627  -137.68357871]",total distributed loads in airfoil y-direction
rotorse.rs.tot_loads_gust.Pz_af,N/m,"[-5921.72025223 -2002.4164652    815.79436114  2146.77727982
  2903.32998597  3070.20966836  3084.00719359  3670.57253831
  4350.38574171  4831.62610666  5212.29448651  5513.51556179
  5818.3421434   6202.88933526  6613.83998576  6995.47297298
  7275.03631837  7418.636817    7431.20404587  7451.73837873
  7474.04289577  7422.40536228  6947.18173014  6390.92307072
  5208.04772971  4407.33448793  3544.21761512  2526.70505572
   355.88769724    98.30462647]",total distributed loads in airfoil z-direction
rotorse.rs.frame.root_F,N,[-216305.6181209   -39066.75568263  251959.71289969],Blade root forces in blade c.s.
rotorse.rs.frame.root_M,N*m,[ 1117625.94750099 -6863401.65299275       -0.        ],Blade root moment in blade c.s.
rotorse.rs.frame.flap_mode_shapes,,"[[ 4.40079851e-02  5.70889376e-01  2.38026149e+00 -2.66469529e+00
   6.69536438e-01]
 [-6.46142870e-02 -7.98571863e-01 -1.20818812e+01  2.81664781e+01
  -1.42214108e+01]
 [-5.59347011e+00  5.53823398e+01 -1.50165672e+02  1.53097182e+02
  -5.17203796e+01]
 [ 6.40180975e-01 -2.41389059e+01  1.02033228e+02 -1.46573684e+02
   6.90391803e+01]
 [ 1.45188106e+01 -1.11427239e+02  2.98750250e+02 -3.36223253e+02
   1.35381431e+02]]","6-degree polynomial coefficients of mode shapes in the flap direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.edge_mode_shapes,,"[[ 3.04732680e-01  3.29444457e-01  1.59988202e+00 -1.26197880e+00
   2.79196417e-02]
 [-4.05746316e-01 -2.67453426e+00 -4.22644581e+00  2.03614413e+01
  -1.20547149e+01]
 [-3.91654129e+00  5.72553039e+01 -1.80181215e+02  2.04004786e+02
  -7.61623336e+01]
 [ 6.07009755e-09 -4.89400726e-08  1.35684525e-07 -1.56316116e-07
   6.39981834e-08]
 [-1.10141589e+01  5.79088935e+01 -9.85721960e+01  5.89223288e+01
  -6.24486743e+00]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.all_mode_shapes,,"[[ 4.40079851e-02  5.70889376e-01  2.38026149e+00 -2.66469529e+00
   6.69536438e-01]
 [ 3.04732680e-01  3.29444457e-01  1.59988202e+00 -1.26197880e+00
   2.79196417e-02]
 [-6.46142870e-02 -7.98571863e-01 -1.20818812e+01  2.81664781e+01
  -1.42214108e+01]
 [-4.05746316e-01 -2.67453426e+00 -4.22644581e+00  2.03614413e+01
  -1.20547149e+01]
 [-5.59347011e+00  5.53823398e+01 -1.50165672e+02  1.53097182e+02
  -5.17203796e+01]
 [-3.91654129e+00  5.72553039e+01 -1.80181215e+02  2.04004786e+02
  -7.61623336e+01]
 [ 6.40180975e-01 -2.41389059e+01  1.02033228e+02 -1.46573684e+02
   6.90391803e+01]
 [ 6.07009755e-09 -4.89400726e-08  1.35684525e-07 -1.56316116e-07
   6.39981834e-08]
 [ 1.45188106e+01 -1.11427239e+02  2.98750250e+02 -3.36223253e+02
   1.35381431e+02]
 [-1.10141589e+01  5.79088935e+01 -9.85721960e+01  5.89223288e+01
  -6.24486743e+00]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.flap_mode_freqs,Hz,[ 0.75617547  2.50726134  5.50231904  9.75210146 14.13714812],Frequencies associated with mode shapes in the flap direction
rotorse.rs.frame.edge_mode_freqs,Hz,[ 1.16041138  3.81571047  8.65622833 13.63775299 15.60687156],Frequencies associated with mode shapes in the edge direction
rotorse.rs.frame.freqs,Hz,"[ 0.75617547  1.16041138  2.50726134  3.81571047  5.50231904  7.10841439
  8.65622833  9.75210146 13.63775299 14.13714812]","ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.freq_distance,,[1.5345795],"ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.dx,m,"[-0.00000000e+00  1.19722709e-03  4.75913874e-03  1.11348201e-02
  2.21143794e-02  4.09382287e-02  7.18165566e-02  1.18540024e-01
  1.82782753e-01  2.64941416e-01  3.66118653e-01  4.88930270e-01
  6.37249970e-01  8.14836465e-01  1.02385663e+00  1.26490737e+00
  1.53781918e+00  1.84255835e+00  2.18037831e+00  2.55402311e+00
  2.96613882e+00  3.41706056e+00  3.90463461e+00  4.42553259e+00
  4.97562802e+00  5.54980394e+00  6.14268095e+00  6.75035673e+00
  7.37641256e+00  8.05656184e+00]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -2.02430810e-04 -8.71420424e-04 -2.38230493e-03
 -5.74879106e-03 -1.24941627e-02 -2.41947634e-02 -4.18117528e-02
 -6.52587840e-02 -9.40301462e-02 -1.27828142e-01 -1.66590786e-01
 -2.10421705e-01 -2.59365783e-01 -3.13176649e-01 -3.71411633e-01
 -4.33697896e-01 -4.99912954e-01 -5.70186692e-01 -6.44742632e-01
 -7.23724833e-01 -8.07001447e-01 -8.94097857e-01 -9.84394166e-01
 -1.07749376e+00 -1.17309897e+00 -1.27055726e+00 -1.36902624e+00
 -1.46758433e+00 -1.56200668e+00]",deflection of blade section in airfoil y-direction
rotorse.rs.frame.dz,m,"[-0.00000000e+00 -4.55594001e-05 -1.03584474e-04 -1.79772333e-04
 -2.91190502e-04 -4.29283008e-04 -5.96483845e-04 -7.73198890e-04
 -9.38541513e-04 -1.09507037e-03 -1.24638247e-03 -1.39202939e-03
 -1.53123158e-03 -1.66233887e-03 -1.78398505e-03 -1.89641652e-03
 -2.00072638e-03 -2.09782826e-03 -2.18811928e-03 -2.27098912e-03
 -2.34529659e-03 -2.41042111e-03 -2.46742301e-03 -2.51712766e-03
 -2.56082185e-03 -2.59885335e-03 -2.62834694e-03 -2.64750313e-03
 -2.66092247e-03 -2.67683786e-03]",deflection of blade section in airfoil z-direction
