variables,units,values,description
rotorse.rp.powercurve.cd_regII,,"[0.5        0.5087737  0.48861998 0.33362305 0.08420542 0.04813397
 0.02924214 0.01909833 0.01397743 0.0114287  0.01158007 0.01130857
 0.01115738 0.0113714  0.01141183 0.01123802 0.01083808 0.00966286
 0.00917105 0.00897708 0.00874751 0.0079658  0.00602133 0.00639641
 0.00728347 0.00690224 0.00711915 0.00783392 0.00971497 0.01730571]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.87791837],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[  31691.2260507    38832.48699393   46643.96450785   55076.90323923
   64082.54783486   73612.14294151   83616.93320596   94048.163275
  104857.0777954   116690.8305855   130027.92769801  144336.02896634
  159080.89878852  173728.30156257  187744.00168649  200593.76355831
  211827.48306935  221730.59928426  230967.82642939  240206.9887164
  250115.91035699  261362.41556283  274683.16323667  290662.4682775
  308722.98489123  328154.24498109  348245.78045029  368310.58239209
  388855.16643874  410278.5386861   432458.02936917  455270.96872295
  478802.62220031  503283.61149734  528532.93543874  554454.09549741
  581346.28824189  608962.02806627  637481.370281    666817.32803054
  697042.29419818  728111.80797605  760111.49384914  792916.80060127
  826692.32956212  861409.50130126  896976.99343059  933469.5863421
  970962.06308101 1007543.34269105 1043109.50744958 1080561.29190679
 1122799.58070211 1172725.25847494 1240020.39235139 1327028.96035843
 1425231.52569416 1526108.105276   1621138.71602135 1701839.57540959
 1778564.44247929 1789999.93141118 1789999.57840619 1789999.05666588
 1789998.51576275 1789998.10526929 1789997.97840279 1789998.43402473
 1789999.44626207 1790000.81205697 1790002.32835154 1790003.79208794
 1790005.0002083  1790005.74965476 1790005.86397317 1790005.5133503
 1790004.85486327 1790003.99224861 1790003.02924288 1790002.06958263
 1790001.21700441 1790000.57524476 1790000.24804022 1790000.19692154
 1790000.16018017 1790000.12779379 1790000.09981678 1790000.0763035
 1790000.05730835 1790000.04288568 1790000.03308988 1790000.02797532
 1790000.16065371 1790001.44907977 1790003.85523103 1790007.07000156
 1790010.78428541 1790014.68897664 1790018.47496932 1790021.8331575
 1790024.45443524 1790026.02969659 1790026.30632024 1790025.78138854
 1790024.73727153 1790023.28807397 1790021.5479006  1790019.63085616
 1790017.65104539 1790015.72257303 1790013.95954383 1790012.47606253
 1790011.38623388 1790010.70386824 1790010.12256867 1790009.60232413
 1790009.1338568  1790008.70788885 1790008.31514246 1790007.9463398
 1790007.59220305 1790007.24345439 1790006.89081598 1790006.52501
 1790006.13557378 1790005.70613267 1790005.24512758 1790004.76682936
 1790004.28550888 1790003.81543702 1790003.37088464 1790002.96612261
 1790002.61542179 1790002.33305306 1790002.13328728 1790002.03039533
 1790002.09250344 1790002.54810988 1790003.35466183 1790004.43479306
 1790005.71113736 1790007.10632851 1790008.54300028 1790009.94378645
 1790011.2313208  1790012.32823711 1790013.15716917 1790013.64075074
 1790013.7005883  1790013.29685    1790012.49647168 1790011.38026975
 1790010.02906062 1790008.52366067 1790006.94488633 1790005.37355399
 1790003.89048005 1790002.57648093 1790001.51237303 1790000.77897274
 1790000.45709649 1790000.4644299  1790000.52196125 1790000.61789878
 1790000.74770034 1790000.90682381 1790001.09072705 1790001.29486793
 1790001.51470431 1790001.74569405 1790001.98329503 1790002.2229651
 1790002.46016214 1790002.69037001 1790002.953916   1790003.28015322
 1790003.65441699 1790004.06204267 1790004.48836557 1790004.91872105
 1790005.33844442 1790005.73287102 1790006.0873362  1790006.38717527
 1790006.61772359 1790006.76431648 1790006.81232221 1790006.76235159
 1790006.62462695 1790006.40236334 1790006.09877581 1790005.7170794
 1790005.26048915 1790004.73222012 1790004.13548734 1790003.47350587
 1790002.74949075 1790001.96665702 1790001.12821973 1790000.23739392]",rotor electrical power
rotorse.rp.powercurve.Omega_spline,rpm,"[ 8.          8.          8.          8.          8.          8.
  8.          8.          8.          8.          8.          8.
  8.          8.          8.          8.          8.03282872  8.15939705
  8.35466802  8.59033306  8.83808362  9.06961115  9.26435922  9.45258687
  9.64119728  9.83000452 10.01882267 10.2074705  10.3960216  10.58457269
 10.77312378 10.96167487 11.15022597 11.33877706 11.52732815 11.71587924
 11.90443034 12.09298143 12.28153252 12.47008361 12.65863471 12.8471858
 13.03573689 13.22428798 13.41283908 13.60139017 13.78994126 13.97849235
 14.16704345 14.3827999  14.62645574 14.85664517 15.03200032 15.1111533
 15.12605488 15.13832399 15.14792236 15.15480754 15.15893706 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965]",omega
rotorse.rp.gust.V_gust,m/s,[19.66839647],gust wind speed
rotorse.rp.cdf.F,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",magnitude of wind speed at each z location
rotorse.rp.AEP,kW*h,[7205103.74811473],annual energy production
rotorse.stall_check.no_stall_constraint,,"[0.         0.         0.         0.         0.         0.
 0.         0.50289189 0.49060882 0.48677067 0.4847633  0.49083246
 0.49404577 0.49597564 0.50494334 0.51457722 0.52961641 0.58898473
 0.63618764 0.6467368  0.64797297 0.65385596 0.62920859 0.60693643
 0.58277975 0.55026435 0.55729805 0.61965021 0.73444791 1.05197307]","Constraint, ratio between angle of attack plus a margin and stall angle"
rotorse.stall_check.stall_angle_along_span,deg,"[1.00000000e-06 1.01837819e+01 1.01979612e+01 1.03404420e+01
 1.11400365e+01 1.20886057e+01 1.21528377e+01 1.21762603e+01
 1.21318360e+01 1.18409949e+01 1.16597283e+01 1.16900149e+01
 1.18104591e+01 1.18796565e+01 1.19163405e+01 1.19151644e+01
 1.15944986e+01 1.02501773e+01 9.56764553e+00 9.22169615e+00
 9.10460110e+00 9.13927778e+00 9.30713017e+00 9.56859780e+00
 1.00749517e+01 1.06792795e+01 1.10334437e+01 1.09935225e+01
 1.09363079e+01 1.08578925e+01]",Stall angle along blade span
rotorse.rs.aero_gust.loads_r,m,"[ 2.          3.66866104  5.33732208  7.00598311  8.67464415 10.34330519
 12.01196623 13.68062726 15.3492883  17.01794934 18.68661038 20.35527141
 22.02393245 23.69259349 25.36125453 27.02991557 28.6985766  30.36723764
 32.03589868 33.70455972 35.37322075 37.04188179 38.71054283 40.37920387
 42.04786491 43.71652594 45.38518698 47.05384802 48.72250906 50.39117009]",
rotorse.rs.aero_gust.loads_Px,N/m,"[ 251.44731018  327.74549837  595.59083063  948.37293411 1305.14612236
 1564.49251074 1913.23464539 2469.42226063 3083.02047723 3645.28242079
 4105.35084289 4447.060509   4699.17619943 4702.7370203  4578.24799461
 4545.17822661 4478.13230879 4484.05162821 4687.0158217  4849.65833022
 5015.81314408 5260.96168832 5672.88568105 6376.8738541  7200.70042412
 8043.02008274 8157.08816956 7228.90427777 4775.16550381  926.04258516]",
rotorse.rs.aero_gust.loads_Py,N/m,"[   50.06848233    65.50824624   -63.26348921  -388.3377583
  -604.02203156  -866.43859216 -1140.17275448 -1300.04530826
 -1359.46245524 -1412.42289875 -1471.93742718 -1501.40072806
 -1516.70628306 -1441.30711504 -1332.7264586  -1279.89078418
 -1196.05642578 -1124.64647325 -1120.81245324 -1110.69838156
 -1116.08006222 -1153.5799858  -1231.46811821 -1395.68350057
 -1563.34460665 -1740.28271555 -1726.20623603 -1439.44427411
  -842.62110116  -141.8014176 ]",
rotorse.rs.aero_gust.loads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
rotorse.rs.curvature.s,m,"[ 2.          3.66866104  5.33732208  7.00598312  8.67465037 10.34334189
 12.01205529 13.68081186 15.34961064 17.0184742  18.68740818 20.35643657
 22.02559163 23.69491218 25.36439583 27.03412502 28.70408681 30.37444304
 32.04514626 33.71643858 35.38827017 37.06094126 38.73449286 40.40935116
 42.08559724 43.76389312 45.44474917 47.1289689  48.81765156 50.51400357]",cumulative path length along blade
rotorse.rs.tot_loads_gust.Px_af,N/m,"[ 760.4567025   839.74918608 1112.54683541 1516.67878992 1960.05722281
 2286.8489656  2696.14457701 3364.62814017 4088.66947966 4750.32922129
 5235.86950895 5591.56591558 5871.51437492 5921.3866492  5847.96048376
 5859.5315643  5809.06920804 5827.30827918 6023.62128258 6160.59093445
 6288.23193904 6605.94159069 6997.0761117  7663.80754199 8090.53953876
 8612.46853739 8474.89795648 7463.29371303 4888.15273333  949.79503803]",total distributed loads in airfoil x-direction
rotorse.rs.tot_loads_gust.Py_af,N/m,"[  377.98130706   418.9885502    377.10345102   161.66830795
    35.51581002  -224.09871227  -482.6205135   -573.59518559
  -590.76460501  -643.3798208   -750.92763808  -842.20249528
  -914.14766518  -896.33741336  -846.62679093  -831.57745998
  -782.89120431  -742.44530943  -759.61362378  -766.2905353
  -788.2924603   -831.84104605  -915.41552914 -1082.4507961
 -1271.73693562 -1473.7986481  -1521.67214876 -1342.99047477
  -866.71009642  -168.18325461]",total distributed loads in airfoil y-direction
rotorse.rs.tot_loads_gust.Pz_af,N/m,"[-4690.15673662  -417.24030005  2004.93586004  3228.59610459
  4374.5430361   5024.3941253   5566.19789795  6932.17735594
  8484.25458292  9820.21767142 10257.47647542 10477.66775456
 10723.07595793 11151.23641613 11544.66979056 11742.0831279
 11591.841728   11353.81469275 10872.45296165 10212.69267816
  9457.9932434   9513.09364642  8836.79306653  8055.75610918
  5117.31197872  2943.13993162  1457.59642416  1039.16356367
   506.33073744   114.32500299]",total distributed loads in airfoil z-direction
rotorse.rs.frame.root_F,N,[-243680.64530362  -41128.50163456  333038.43319743],Blade root forces in blade c.s.
rotorse.rs.frame.root_M,N*m,[ 1023075.37912234 -6911348.33885419       -0.        ],Blade root moment in blade c.s.
rotorse.rs.frame.flap_mode_shapes,,"[[ 3.69706430e-01  1.52723930e+00 -2.14484891e+00  2.08661676e+00
  -8.38713584e-01]
 [ 2.71527145e-02 -4.75002523e+00  1.06943738e+01 -7.76501796e+00
   2.79351666e+00]
 [ 2.04485013e+00 -1.35995346e+01  4.02444282e+01 -5.54802586e+01
   2.77905149e+01]
 [ 7.39885765e+00 -6.93115029e+01  2.10019672e+02 -2.56418040e+02
   1.09311013e+02]
 [ 2.12738197e+01 -1.62159959e+02  4.30094128e+02 -4.77672417e+02
   1.89464428e+02]]","6-degree polynomial coefficients of mode shapes in the flap direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.edge_mode_shapes,,"[[   0.80293913    0.72262018   -2.21836978    3.23631023   -1.54349977]
 [  -1.22786152    2.08924711   -7.03322354   14.47397161   -7.30213367]
 [   0.63536206    8.07084458  -36.22762486   42.74453293  -14.22311472]
 [  -5.86116645   29.20086551  -42.15340051   12.17842519    7.63527626]
 [  14.91305968 -112.52028119  297.50900616 -331.36519358  132.46340893]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.all_mode_shapes,,"[[ 3.69706430e-01  1.52723930e+00 -2.14484891e+00  2.08661676e+00
  -8.38713584e-01]
 [ 8.02939134e-01  7.22620184e-01 -2.21836978e+00  3.23631023e+00
  -1.54349977e+00]
 [ 2.71527145e-02 -4.75002523e+00  1.06943738e+01 -7.76501796e+00
   2.79351666e+00]
 [-1.22786152e+00  2.08924711e+00 -7.03322354e+00  1.44739716e+01
  -7.30213367e+00]
 [ 2.04485013e+00 -1.35995346e+01  4.02444282e+01 -5.54802586e+01
   2.77905149e+01]
 [ 6.35362064e-01  8.07084458e+00 -3.62276249e+01  4.27445329e+01
  -1.42231147e+01]
 [ 7.39885765e+00 -6.93115029e+01  2.10019672e+02 -2.56418040e+02
   1.09311013e+02]
 [-5.86116645e+00  2.92008655e+01 -4.21534005e+01  1.21784252e+01
   7.63527626e+00]
 [ 2.12738197e+01 -1.62159959e+02  4.30094128e+02 -4.77672417e+02
   1.89464428e+02]
 [ 1.49130597e+01 -1.12520281e+02  2.97509006e+02 -3.31365194e+02
   1.32463409e+02]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.flap_mode_freqs,Hz,[ 1.41339178  4.31714409  8.4312243  13.29699654 18.58397355],Frequencies associated with mode shapes in the flap direction
rotorse.rs.frame.edge_mode_freqs,Hz,[ 1.9386914   5.78456883 11.86614759 20.89905203 31.59394473],Frequencies associated with mode shapes in the edge direction
rotorse.rs.frame.freqs,Hz,"[ 1.41339178  1.9386914   4.31714409  5.78456883  8.4312243   9.44962649
 11.86614759 13.29699654 15.55186361 18.58397355]","ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.freq_distance,,[1.37165889],"ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.dx,m,"[-0.00000000e+00  1.14428660e-03  4.74911779e-03  1.12697130e-02
  2.15913473e-02  3.67238165e-02  5.73010557e-02  8.35439607e-02
  1.15232414e-01  1.52034440e-01  1.93929254e-01  2.41352948e-01
  2.94989945e-01  3.55497801e-01  4.23459806e-01  4.99521748e-01
  5.84520104e-01  6.79563025e-01  7.86161311e-01  9.06312788e-01
  1.04224007e+00  1.19548135e+00  1.36647370e+00  1.55502970e+00
  1.76115738e+00  1.98712265e+00  2.24130328e+00  2.54120301e+00
  2.89475975e+00  3.28651382e+00]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -1.75339557e-04 -8.08202075e-04 -2.29441397e-03
 -5.35002905e-03 -1.05888844e-02 -1.82538230e-02 -2.83731186e-02
 -4.08129469e-02 -5.53531102e-02 -7.17778280e-02 -8.99116286e-02
 -1.09624524e-01 -1.30811951e-01 -1.53386434e-01 -1.77299045e-01
 -2.02572921e-01 -2.29297680e-01 -2.57571971e-01 -2.87462610e-01
 -3.18996878e-01 -3.52097938e-01 -3.86539392e-01 -4.22001387e-01
 -4.58244851e-01 -4.95243528e-01 -5.32401918e-01 -5.68240610e-01
 -6.01091947e-01 -6.30482945e-01]",deflection of blade section in airfoil y-direction
rotorse.rs.frame.dz,m,"[-0.00000000e+00 -5.53901003e-05 -1.29338890e-04 -2.20798522e-04
 -3.37679083e-04 -4.59885454e-04 -5.86002450e-04 -7.06003594e-04
 -8.12546972e-04 -9.08171842e-04 -9.99887412e-04 -1.09234979e-03
 -1.18414174e-03 -1.27168398e-03 -1.35267533e-03 -1.42752808e-03
 -1.49774371e-03 -1.56385331e-03 -1.62573182e-03 -1.68360850e-03
 -1.73740610e-03 -1.78395388e-03 -1.82173767e-03 -1.85143344e-03
 -1.87589062e-03 -1.90062375e-03 -1.93064858e-03 -1.96894853e-03
 -1.99718951e-03 -2.01057266e-03]",deflection of blade section in airfoil z-direction
rotorse.rs.frame.EI11,N*m**2,"[9.28493381e+09 7.09961893e+09 5.43640520e+09 3.22620155e+09
 2.47290530e+09 2.10080544e+09 1.83764258e+09 1.80134809e+09
 1.77602142e+09 1.70490393e+09 1.47435275e+09 1.20683933e+09
 9.90879092e+08 8.24558254e+08 6.73285185e+08 5.35612504e+08
 4.11919459e+08 3.06308897e+08 2.17848840e+08 1.53192102e+08
 1.10031902e+08 8.71594523e+07 6.49082561e+07 4.87091661e+07
 2.77029018e+07 1.20499108e+07 2.84234359e+06 9.42826072e+05
 1.68011790e+05 1.59091031e+03]",stiffness w.r.t principal axis 1
rotorse.rs.frame.EI22,N*m**2,"[9.28535163e+09 7.28573780e+09 7.08686841e+09 6.50339886e+09
 6.56557543e+09 5.91378509e+09 4.96700091e+09 4.54221916e+09
 4.09120768e+09 3.56027684e+09 2.99920606e+09 2.48371202e+09
 2.10345861e+09 1.84023536e+09 1.58312044e+09 1.22986496e+09
 8.27920349e+08 5.42594774e+08 3.84705943e+08 2.93872593e+08
 2.25680552e+08 2.07664720e+08 1.70645159e+08 1.45688187e+08
 4.59600884e+07 3.07778446e+07 2.04183522e+07 1.15079839e+07
 3.07878030e+06 3.18946528e+04]",stiffness w.r.t principal axis 2
rotorse.rs.frame.alpha,deg,"[14.48779603 19.18214306 18.68158939 23.04462132 20.85391267 19.95101658
 22.00956257 24.66866354 27.66739393 28.13367035 22.03057975 16.94613072
 13.31811218 10.88456956  9.0237182   8.22125292  8.21732411  7.68671501
  5.69944179  4.07164369  3.12126362  2.21477972  1.23512524  0.196223
 -1.82616945 -1.79017013 -1.12090626 -1.48707547 -2.35954493 -3.66501308]",Angle between blade c.s. and principal axes
rotorse.rs.frame.M1,N*m,"[-6.16063596e+06 -5.79439671e+06 -5.35363306e+06 -4.94296526e+06
 -4.61245281e+06 -4.42710762e+06 -4.14304274e+06 -3.78891989e+06
 -3.42734008e+06 -3.11170833e+06 -2.91480141e+06 -2.73608845e+06
 -2.50101561e+06 -2.24294468e+06 -1.98462566e+06 -1.73521949e+06
 -1.49893322e+06 -1.27813153e+06 -1.07317779e+06 -8.83367542e+05
 -7.09838019e+05 -5.53354986e+05 -4.14185418e+05 -2.93089299e+05
 -1.91250587e+05 -1.10882027e+05 -5.35022741e+04 -1.84594699e+04
 -2.94175014e+03  4.40804021e-01]",distribution along blade span of bending moment w.r.t principal axis 1
rotorse.rs.frame.M2,N*m,"[ 3.29545005e+06  3.10935202e+06  3.06453413e+06  2.96832510e+06
  2.74679830e+06  2.27621427e+06  1.98871739e+06  1.86366652e+06
  1.77577264e+06  1.62423751e+06  1.25675969e+06  8.10337272e+05
  4.93363285e+05  2.91299180e+05  1.62903257e+05  8.79328129e+04
  5.55971465e+04  3.34705183e+04 -2.47016443e+03 -3.51333876e+04
 -4.78350705e+04 -4.88932280e+04 -4.52160421e+04 -3.83466760e+04
 -3.07715533e+04 -1.99595357e+04 -9.29174342e+03 -3.16212154e+03
 -5.52185583e+02  5.63784119e-03]",distribution along blade span of bending moment w.r.t principal axis 2
rotorse.rs.frame.F2,N,"[ 2.20226090e+05  2.19143821e+05  2.14877613e+05  2.10740534e+05
  2.08774349e+05  2.12406956e+05  2.11183830e+05  2.05444917e+05
  1.97554977e+05  1.90361760e+05  1.88827923e+05  1.87722127e+05
  1.82136931e+05  1.73951008e+05  1.64750302e+05  1.55117155e+05
  1.45308622e+05  1.35506890e+05  1.25526462e+05  1.15143848e+05
  1.04495118e+05  9.34755861e+04  8.18351889e+04  6.93557028e+04
  5.59979952e+04  4.21485687e+04  2.81445851e+04  1.49827633e+04
  4.71453275e+03 -7.26436284e+01]",distribution along blade span of force w.r.t principal axis 2
rotorse.rs.frame.F3,N,"[3.33038433e+05 3.37299688e+05 3.35975026e+05 3.31608533e+05
 3.25265005e+05 3.17423190e+05 3.08587141e+05 2.98159372e+05
 2.85296980e+05 2.70025009e+05 2.53273585e+05 2.35973631e+05
 2.18285214e+05 2.00034818e+05 1.81098942e+05 1.61670104e+05
 1.42201909e+05 1.23057660e+05 1.04513617e+05 8.69216481e+04
 7.05098046e+04 5.46816581e+04 3.93717967e+04 2.52778360e+04
 1.42871496e+04 7.56207237e+03 3.89040593e+03 1.80728410e+03
 5.17831736e+02 2.16004992e-12]",axial resultant along blade span
rotorse.rs.strains.strainU_spar,,"[ 2.18706144e-04  1.66462402e-04  4.34153146e-04 -1.86315559e-03
 -1.90132120e-03 -1.95329481e-03 -1.91754156e-03 -1.68283337e-03
 -1.47535830e-03 -1.34831582e-03 -1.38338516e-03 -1.46342279e-03
 -1.50979752e-03 -1.50253630e-03 -1.49168957e-03 -1.49393700e-03
 -1.51631737e-03 -1.54434338e-03 -1.60876933e-03 -1.67469952e-03
 -1.69169752e-03 -1.51621210e-03 -1.40170951e-03 -1.23637387e-03
 -1.34573162e-03 -1.70050550e-03 -3.19372772e-03 -2.70618661e-03
  8.41425437e-05 -5.94503004e-07]","strain in spar cap on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.strains.strainL_spar,,"[ 2.18706144e-04  1.66462402e-04  4.34153146e-04  1.50479254e-03
  1.63243546e-03  1.69699011e-03  1.66971503e-03  1.46067858e-03
  1.27275107e-03  1.17018850e-03  1.23548435e-03  1.31698463e-03
  1.36691934e-03  1.36733910e-03  1.35826513e-03  1.36665803e-03
  1.40384956e-03  1.45165235e-03  1.52635094e-03  1.58845830e-03
  1.60919440e-03  1.44624079e-03  1.33334978e-03  1.17288120e-03
  1.28700267e-03  1.61233179e-03  2.94018332e-03  2.40077337e-03
  8.41425437e-05 -5.94503004e-07]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.strains.strainU_te,,"[ 2.18706144e-04  1.66462402e-04  4.34153146e-04  4.30275150e-04
  6.00735374e-04  4.39996618e-04  2.60086775e-04 -6.60235436e-05
 -3.56383877e-04 -4.35708115e-04 -3.47067390e-04 -4.00390777e-04
 -4.32060694e-04 -4.70257780e-04 -4.90387872e-04 -5.16125652e-04
 -5.63609180e-04 -5.58759023e-04 -4.93072809e-04 -4.55683752e-04
 -4.32219609e-04 -3.23752993e-04 -2.29970248e-04 -1.21768371e-04
 -2.19504114e-04 -1.15506125e-04  1.26198439e-04  1.46912862e-04
  8.41425437e-05 -5.94503004e-07]","strain in trailing-edge panels on upper surface at location xu,yu_te with loads P_te"
